m,x,y,z,vx,vy,vz
1.9884754159566474e+30,0.0,0.0,0.0,0.0,0.0,0.0
3.301109449002709e+23,-41646572925.47812,-53933852872.706375,-589120540.5488708,28689.870123807505,-27502.6815795036,-4878.693714559051
4.867466257521635e+24,85867685278.1182,65805003527.720406,-4048904997.6759353,-21408.577743823433,27647.20658416931,1615.4095554863234
5.972365262433514e+24,-2117988288.7188258,147133540603.1585,-10349405.051821634,-30266.394613754703,-531.6867427521074,-0.3801263626217819
7.346031390779777e+22,-2486870167.9742856,147295919070.92963,-38371067.86545207,-30671.10259106516,-1410.1597316102159,52.05354172511768
6.417120205436417e+23,-246481683319.85446,-8600683429.074362,5860214478.739865,1745.1037399396514,-22144.031758048717,-506.87657196308044
1.8981871943454438e+27,490753637407.8147,-581147155569.1648,-8562708687.532349,9832.07996487239,9048.20299944554,-257.55810109645876
5.683361026390224e+26,-74249896608.97585,1346078553895.0269,-20401998201.443398,-10161.811912899286,-546.786126287132,414.34097669858346
8.681273407389496e+25,40663727514.43875,2844899353345.1924,9998455885.888315,-6853.394991055363,-214.48366682816606,87.77182051838524
1.0241261669693524e+26,4280568711705.964,1262752179710.3416,-124779536614.58627,-1567.474629142925,5253.583105065036,-72.3586096275277
0.0,-2241410188.249372,147175385486.09225,-16874968.92111861,-36041.41393086682,11419.484246431319,-2263.985754805102
0.0,-2412502455.8060756,147225887306.67233,-26821462.591526646,-36264.24164225521,11143.103680137796,-2210.0490109549846
0.0,-2267071925.2511992,147182878733.21738,-18341326.852814678,-36107.44030747856,11342.684226299602,-2247.4885469811557
0.0,-2433009603.07863,147231982791.02097,-28026764.208649833,-36274.82332759614,11128.334581169845,-2207.72602721311
0.0,-2292615986.342341,147190384590.2136,-19815015.368539985,-36153.80044992268,11286.80237948554,-2236.1149568787873
0.0,-2501648621.279594,147252437943.49832,-32079745.02785376,-36299.556972492355,11090.218042437593,-2202.1873069026783
0.0,-2501942205.2221103,147252532021.29147,-32099094.28834953,-36299.61905239754,11090.072781163863,-2202.166191145562
0.0,-2298085849.437733,147191991192.456,-20130590.872512344,-36162.02537915664,11276.686977854486,-2234.1198872018167
0.0,-2268935069.410685,147183429083.667,-18448351.765023418,-36111.343476894865,11338.03703306663,-2246.526563173172
0.0,-2362371899.656199,147211008202.6149,-23881871.791807875,-36231.07937375349,11188.291931708418,-2217.6410893509183
0.0,-2288770557.9961333,147189256908.74304,-19592148.728256088,-36147.70110793871,11294.255020532331,-2237.6043445633295
0.0,-2340241933.086204,147204448108.26755,-22586067.51828263,-36211.78698748,11213.695536398034,-2222.182249389724
0.0,-2624228803.0321946,147288994893.28568,-39333764.507599704,-36326.203624205475,11030.549386585817,-2194.650610485769
0.0,-2241879554.7101274,147175523261.69498,-16900303.410960853,-36042.865659373594,11417.819398862252,-2263.6299183548135
